S.D.,Counts,Seed
0.5,229,64
0.6,222,64
0.7,217,64
0.8,215,64
0.9,181,64
1.0,144,64
1.1,143,64
1.2,142,64
1.3,118,64
1.4,100,64
1.5,90,64
1.6,69,64
1.7,74,64
1.8,49,64
1.9,38,64
2.0,40,64
2.1,28,64
2.2,18,64
2.3,10,64
2.4,9,64
2.5,1,64
2.6,0,64
2.7,0,64
2.8,0,64
2.9,0,64
3.0,0,64
