S.D.,Counts,Seed
0.5,237,256
0.6,191,256
0.7,183,256
0.8,156,256
0.9,148,256
1.0,156,256
1.1,125,256
1.2,121,256
1.3,103,256
1.4,100,256
1.5,89,256
1.6,70,256
1.7,55,256
1.8,47,256
1.9,43,256
2.0,38,256
2.1,29,256
2.2,14,256
2.3,9,256
2.4,2,256
2.5,1,256
2.6,0,256
2.7,0,256
2.8,0,256
2.9,0,256
3.0,0,256
