seed,coop_ratio,tournament_type
256,0.719,hetero_dr_sd_max
256,0.59,hetero_dr_sd_max
256,0.551,hetero_dr_sd_max
256,0.544,hetero_dr_sd_max
256,0.553,hetero_dr_sd_max
256,0.561,hetero_dr_sd_max
256,0.57,hetero_dr_sd_max
256,0.597,hetero_dr_sd_max
256,0.585,hetero_dr_sd_max
256,0.585,hetero_dr_sd_max
256,0.574,hetero_dr_sd_max
256,0.55,hetero_dr_sd_max
256,0.542,hetero_dr_sd_max
256,0.539,hetero_dr_sd_max
256,0.553,hetero_dr_sd_max
256,0.551,hetero_dr_sd_max
256,0.571,hetero_dr_sd_max
256,0.582,hetero_dr_sd_max
256,0.583,hetero_dr_sd_max
256,0.603,hetero_dr_sd_max
256,0.586,hetero_dr_sd_max
256,0.533,hetero_dr_sd_max
256,0.52,hetero_dr_sd_max
256,0.528,hetero_dr_sd_max
256,0.507,hetero_dr_sd_max
256,0.479,hetero_dr_sd_max
256,0.467,hetero_dr_sd_max
256,0.466,hetero_dr_sd_max
256,0.446,hetero_dr_sd_max
256,0.432,hetero_dr_sd_max
256,0.418,hetero_dr_sd_max
256,0.417,hetero_dr_sd_max
256,0.434,hetero_dr_sd_max
256,0.43,hetero_dr_sd_max
256,0.421,hetero_dr_sd_max
256,0.423,hetero_dr_sd_max
256,0.409,hetero_dr_sd_max
256,0.393,hetero_dr_sd_max
256,0.4,hetero_dr_sd_max
256,0.42,hetero_dr_sd_max
256,0.419,hetero_dr_sd_max
256,0.423,hetero_dr_sd_max
256,0.446,hetero_dr_sd_max
256,0.448,hetero_dr_sd_max
256,0.461,hetero_dr_sd_max
256,0.455,hetero_dr_sd_max
256,0.459,hetero_dr_sd_max
256,0.471,hetero_dr_sd_max
256,0.464,hetero_dr_sd_max
256,0.465,hetero_dr_sd_max
256,0.453,hetero_dr_sd_max
256,0.443,hetero_dr_sd_max
256,0.457,hetero_dr_sd_max
256,0.461,hetero_dr_sd_max
256,0.452,hetero_dr_sd_max
256,0.441,hetero_dr_sd_max
256,0.439,hetero_dr_sd_max
256,0.457,hetero_dr_sd_max
256,0.459,hetero_dr_sd_max
256,0.442,hetero_dr_sd_max
256,0.426,hetero_dr_sd_max
256,0.426,hetero_dr_sd_max
256,0.449,hetero_dr_sd_max
256,0.463,hetero_dr_sd_max
256,0.449,hetero_dr_sd_max
256,0.45,hetero_dr_sd_max
256,0.453,hetero_dr_sd_max
256,0.455,hetero_dr_sd_max
256,0.461,hetero_dr_sd_max
256,0.475,hetero_dr_sd_max
256,0.494,hetero_dr_sd_max
256,0.481,hetero_dr_sd_max
256,0.502,hetero_dr_sd_max
256,0.49,hetero_dr_sd_max
256,0.498,hetero_dr_sd_max
256,0.516,hetero_dr_sd_max
256,0.524,hetero_dr_sd_max
256,0.526,hetero_dr_sd_max
256,0.537,hetero_dr_sd_max
256,0.526,hetero_dr_sd_max
256,0.537,hetero_dr_sd_max
256,0.564,hetero_dr_sd_max
256,0.564,hetero_dr_sd_max
256,0.53,hetero_dr_sd_max
256,0.504,hetero_dr_sd_max
256,0.476,hetero_dr_sd_max
256,0.448,hetero_dr_sd_max
256,0.462,hetero_dr_sd_max
256,0.495,hetero_dr_sd_max
256,0.514,hetero_dr_sd_max
256,0.541,hetero_dr_sd_max
256,0.557,hetero_dr_sd_max
256,0.566,hetero_dr_sd_max
256,0.566,hetero_dr_sd_max
256,0.569,hetero_dr_sd_max
256,0.576,hetero_dr_sd_max
256,0.585,hetero_dr_sd_max
256,0.582,hetero_dr_sd_max
256,0.593,hetero_dr_sd_max
256,0.585,hetero_dr_sd_max
256,0.595,hetero_dr_sd_max
256,0.566,hetero_dr_sd_max
256,0.552,hetero_dr_sd_max
256,0.569,hetero_dr_sd_max
256,0.587,hetero_dr_sd_max
256,0.577,hetero_dr_sd_max
256,0.548,hetero_dr_sd_max
256,0.547,hetero_dr_sd_max
256,0.544,hetero_dr_sd_max
256,0.562,hetero_dr_sd_max
256,0.56,hetero_dr_sd_max
256,0.567,hetero_dr_sd_max
256,0.569,hetero_dr_sd_max
256,0.591,hetero_dr_sd_max
256,0.604,hetero_dr_sd_max
256,0.64,hetero_dr_sd_max
256,0.674,hetero_dr_sd_max
256,0.675,hetero_dr_sd_max
256,0.658,hetero_dr_sd_max
256,0.677,hetero_dr_sd_max
256,0.686,hetero_dr_sd_max
256,0.667,hetero_dr_sd_max
256,0.671,hetero_dr_sd_max
256,0.674,hetero_dr_sd_max
256,0.645,hetero_dr_sd_max
256,0.633,hetero_dr_sd_max
256,0.645,hetero_dr_sd_max
256,0.669,hetero_dr_sd_max
256,0.695,hetero_dr_sd_max
256,0.71,hetero_dr_sd_max
256,0.704,hetero_dr_sd_max
256,0.723,hetero_dr_sd_max
256,0.738,hetero_dr_sd_max
256,0.752,hetero_dr_sd_max
256,0.761,hetero_dr_sd_max
256,0.769,hetero_dr_sd_max
256,0.757,hetero_dr_sd_max
256,0.748,hetero_dr_sd_max
256,0.762,hetero_dr_sd_max
256,0.772,hetero_dr_sd_max
