S.D.,Counts
0.5,229
0.6,230
0.7,239
0.8,234
0.9,213
1.0,200
1.1,171
1.2,166
1.3,154
1.4,133
1.5,101
1.6,75
1.7,56
1.8,46
1.9,41
2.0,37
2.1,29
2.2,16
2.3,12
2.4,11
2.5,7
2.6,6
2.7,5
2.8,1
2.9,2
3.0,0
