S.D.,Counts
0.5,284
0.6,296
0.7,270
0.8,240
0.9,229
1.0,210
1.1,181
1.2,153
1.3,135
1.4,122
1.5,96
1.6,82
1.7,58
1.8,49
1.9,36
2.0,24
2.1,28
2.2,21
2.3,16
2.4,17
2.5,12
2.6,6
2.7,10
2.8,7
2.9,4
3.0,4
