S.D.,Counts
0.5,304
0.6,283
0.7,264
0.8,255
0.9,216
1.0,189
1.1,168
1.2,142
1.3,146
1.4,121
1.5,108
1.6,88
1.7,74
1.8,59
1.9,52
2.0,45
2.1,28
2.2,20
2.3,15
2.4,10
2.5,9
2.6,7
2.7,3
2.8,1
2.9,1
3.0,0
