S.D.,Counts
0.5,260
0.6,259
0.7,252
0.8,250
0.9,231
1.0,227
1.1,201
1.2,172
1.3,166
1.4,130
1.5,108
1.6,91
1.7,70
1.8,59
1.9,41
2.0,33
2.1,29
2.2,29
2.3,19
2.4,10
2.5,6
2.6,7
2.7,2
2.8,1
2.9,0
3.0,0
